C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_51_305.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_51_305.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_51_305.jpg, 0, 0.905394, 0, 2.073929
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_51_412.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_51_412.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_51_412.jpg, 0, 1, 0, 3.254886
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_51_515.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_51_515.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_51_515.jpg, 0, 1, 0, 4.430844
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_51_616.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_51_616.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_51_616.jpg, 0, 1, 0, 5.592318
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_51_717.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_51_717.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_51_717.jpg, -0.0688902, 1, 0, 6.970537
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_51_819.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_51_819.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_51_819.jpg, -0.3760476, 1, 0, 8.074175
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_51_922.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_51_922.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_51_922.jpg, -0.1880043, 1, 0, 9.186764
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_52_025.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_52_025.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_52_025.jpg, 0, 1, 0, 10.29424
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_52_128.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_52_128.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_52_128.jpg, 0, 0.8909031, 0, 11.35821
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_52_230.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_52_230.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_52_230.jpg, -0.07298069, 1, 0, 12.41942
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_52_331.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_52_331.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_52_331.jpg, -0.3847776, 1, 0, 13.27015
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_52_436.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_52_436.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_52_436.jpg, -0.4555809, 1, 0, 14.46036
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_52_537.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_52_537.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_52_537.jpg, -0.1526676, 0.6970868, 0, 15.6709
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_52_637.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_52_637.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_52_637.jpg, -0.1197567, 0.7693135, 0, 16.09441
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_52_740.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_52_740.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_52_740.jpg, -0.4290108, 1, 0, 17.08998
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_52_841.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_52_841.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_52_841.jpg, -0.2693448, 0.7124363, 0, 17.85132
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_52_943.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_52_943.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_52_943.jpg, 0, 0.4075716, 0, 18.35501
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_53_047.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_53_047.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_53_047.jpg, 0, 0.1648353, 0, 18.44806
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_53_149.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_53_149.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_53_149.jpg, 0, 0.4696921, 0, 18.64055
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_53_252.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_53_252.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_53_252.jpg, 0, 0.7624252, 0, 19.22431
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_53_356.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_53_356.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_53_356.jpg, -0.082542, 1, 0, 20.35633
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_53_456.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_53_456.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_53_456.jpg, -0.3834165, 1, 0, 21.28886
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_53_563.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_53_563.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_53_563.jpg, -0.6824486, 1, 0, 22.06032
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_53_667.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_53_667.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_53_667.jpg, -0.4100424, 1, 0, 22.97885
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_53_769.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_53_769.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_53_769.jpg, -0.1131105, 1, 0, 23.9773
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_53_872.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_53_872.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_53_872.jpg, 0, 0.9234361, 0, 24.90919
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_53_972.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_53_972.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_53_972.jpg, 0, 0.6240907, 0, 25.5862
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_54_075.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_54_075.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_54_075.jpg, 0, 0.4128849, 0, 25.89589
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_54_179.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_54_179.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_54_179.jpg, 0, 0.7739778, 0, 26.45584
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_54_279.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_54_279.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_54_279.jpg, 0, 1, 0, 27.28823
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_54_381.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_54_381.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_54_381.jpg, -0.1485504, 1, 0, 28.21303
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_54_483.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_54_483.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_54_483.jpg, -0.4556454, 0.7103425, 0, 28.85581
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_54_583.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_54_583.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_54_583.jpg, -0.1842753, 0.4090245, 0, 29.20579
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_54_687.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_54_687.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_54_687.jpg, 0, 0.3581115, 0, 29.28212
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_54_792.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_54_792.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_54_792.jpg, 0, 0.4898352, 0, 29.57427
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_54_894.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_54_894.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_54_894.jpg, 0, 0.1994079, 0, 29.69762
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_54_999.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_54_999.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_54_999.jpg, 0, 0.4628856, 0, 29.75728
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_55_104.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_55_104.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_55_104.jpg, 0, 0.7628606, 0, 30.11555
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_55_207.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_55_207.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_55_207.jpg, 0, 1, 0, 30.19133
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_55_311.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_55_311.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_55_311.jpg, 0, 0.865033, 0, 30.17007
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_55_412.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_55_412.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_55_412.jpg, -0.1948476, 0.56462, 0, 30.08367
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_55_515.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_55_515.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_55_515.jpg, -0.4584255, 0.2689007, 0, 29.97198
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_55_619.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_55_619.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_55_619.jpg, -0.09874199, 0, 0, 29.73258
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_55_721.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_55_721.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_55_721.jpg, 0, 0.191283, 0, 29.49054
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_55_823.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_55_823.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_55_823.jpg, 0, 0.4076373, 0, 29.59995
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_55_924.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_55_924.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_55_924.jpg, 0, 0.1044885, 0, 29.62503
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_56_027.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_56_027.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_56_027.jpg, 0, 0.0311085, 0, 29.3522
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_56_129.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_56_129.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_56_129.jpg, 0, 0.3367746, 0, 29.2663
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_56_229.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_56_229.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_56_229.jpg, 0, 0.3934125, 0, 29.50984
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_56_331.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_56_331.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_56_331.jpg, -0.1513668, 0.08909465, 0, 29.50968
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_56_432.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_56_432.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_56_432.jpg, -0.4437792, 0, 0, 29.09953
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_56_537.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_56_537.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_56_537.jpg, -0.1752117, 0, 0, 28.68276
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_56_638.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_56_638.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_56_638.jpg, 0, 0, 0, 28.38679
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_56_739.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_56_739.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_56_739.jpg, 0, 0, 0, 28.09823
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_56_844.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_56_844.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_56_844.jpg, -0.0926394, 0, 0, 27.81448
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_56_948.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_56_948.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_56_948.jpg, -0.3903483, 0, 0, 27.45063
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_57_053.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_57_053.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_57_053.jpg, -0.1608909, 0, 0, 27.13618
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_57_156.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_57_156.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_57_156.jpg, 0, 0.1937181, 0, 26.87356
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_57_258.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_57_258.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_57_258.jpg, 0, 0.5000679, 0, 27.01459
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_57_362.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_57_362.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_57_362.jpg, 0, 0.7956144, 0, 27.52035
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_57_465.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_57_465.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_57_465.jpg, 0, 1, 0, 28.36442
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_57_570.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_57_570.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_57_570.jpg, 0, 1, 0, 29.28774
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_57_674.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_57_674.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_57_674.jpg, 0, 1, 0, 30.18319
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_57_776.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_57_776.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_57_776.jpg, 0, 1, 0, 30.19029
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_57_881.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_57_881.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_57_881.jpg, 0, 1, 0, 30.19029
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_57_985.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_57_985.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_57_985.jpg, 0, 1, 0, 30.19025
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_58_090.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_58_090.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_58_090.jpg, -0.2816577, 1, 0, 30.17019
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_58_194.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_58_194.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_58_194.jpg, -0.4332229, 0.7446405, 0, 30.10711
C:\Users\vadim\Downloads\simulator-windows-64\IMG\center_2022_06_20_10_34_58_299.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\left_2022_06_20_10_34_58_299.jpg, C:\Users\vadim\Downloads\simulator-windows-64\IMG\right_2022_06_20_10_34_58_299.jpg, -0.06401671, 0.3754344, 0, 30.04101
